activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp
28403300,CHEMBL5736995,CHEMBL5809860,7.72,=,IC50,nM,19.0,CHEMBL203,IC50,nM,19.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4nc(N)sc34)cc12,,
28403303,CHEMBL5736995,CHEMBL6039752,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,,
28403306,CHEMBL5736995,CHEMBL6003270,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,Cc1nc(F)ccc1[C@](O)(Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,,
28403309,CHEMBL5736995,CHEMBL5824924,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3Cl)cc12)c1ccccc1,,
28403312,CHEMBL5736995,CHEMBL5871844,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,,
28403315,CHEMBL5736995,CHEMBL5796361,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,,
28403318,CHEMBL5736995,CHEMBL5876875,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4=O)cc12,,
28403321,CHEMBL5736995,CHEMBL5886724,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CN1Cc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)c2C1=O,,
28403324,CHEMBL5736995,CHEMBL5873442,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,,
28403327,CHEMBL5736995,CHEMBL5924696,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12,,
28403330,CHEMBL5736995,CHEMBL5805378,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403333,CHEMBL5736995,CHEMBL5805378,6.40,=,IC50,nM,400.0,CHEMBL203,IC50,nM,400.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403336,CHEMBL5736995,CHEMBL5814794,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4C5CN(C6COC6)CC54)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403339,CHEMBL5736995,CHEMBL5779576,6.03,=,IC50,nM,942.0,CHEMBL203,IC50,nM,942.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403342,CHEMBL5736995,CHEMBL5812367,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403345,CHEMBL5736995,CHEMBL5942555,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(CC(=O)O)NN3)c3ccc(F)nc3)cc12,,
28403348,CHEMBL5736995,CHEMBL5786339,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403351,CHEMBL5736995,CHEMBL5901440,7.60,=,IC50,nM,25.0,CHEMBL203,IC50,nM,25.0,,N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403354,CHEMBL5736995,CHEMBL5747445,5.93,=,IC50,nM,1161.0,CHEMBL203,IC50,nM,1161.0,,N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403357,CHEMBL5736995,CHEMBL5885640,6.28,=,IC50,nM,520.0,CHEMBL203,IC50,nM,520.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403360,CHEMBL5736995,CHEMBL5817731,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403363,CHEMBL5736995,CHEMBL5805378,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403366,CHEMBL5736995,CHEMBL5887910,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,,
28403369,CHEMBL5736995,CHEMBL6018511,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(NC(c3ccc(F)nc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,,
28403372,CHEMBL5736995,CHEMBL5876724,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,COc1c(Cl)cccc1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,,
28403375,CHEMBL5736995,CHEMBL5922274,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1NC1C2CC3CC(C2)CC1C3,,
28403378,CHEMBL5736995,CHEMBL5846978,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,COc1ccc(Nc2c(C#N)cnc3c(Cl)cc(N[C@@H](C4=CN(C5CC5)NN4)c4ccc(F)nc4)cc23)cc1Cl,,
28403381,CHEMBL5736995,CHEMBL5740900,7.70,=,IC50,nM,20.0,CHEMBL203,IC50,nM,20.0,,CC[C@@H](Nc1c(C#N)cnc2c(OC)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403384,CHEMBL5736995,CHEMBL5998332,7.31,=,IC50,nM,49.0,CHEMBL203,IC50,nM,49.0,,COc1cc(N[C@@H](C2=CN(C3CC3)NN2)c2ccc(F)nc2)cc2c(NCC(C)(C)C)c(C#N)cnc12,,
28403387,CHEMBL5736995,CHEMBL5747597,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CN1C=C([C@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2)NN1,,
28403390,CHEMBL5736995,CHEMBL5867757,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,N#CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403393,CHEMBL5736995,CHEMBL5939261,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3scnc3C)cc12)c1ccccc1,,
28403396,CHEMBL5736995,CHEMBL5870511,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,Cc1ncsc1C(Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2CC2)NN1,,
28403399,CHEMBL5736995,CHEMBL5850886,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12,,
28403402,CHEMBL5736995,CHEMBL5761989,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12,,
28403405,CHEMBL5736995,CHEMBL5758455,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,,
28403408,CHEMBL5736995,CHEMBL5916523,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403411,CHEMBL5736995,CHEMBL6026037,6.74,=,IC50,nM,182.0,CHEMBL203,IC50,nM,182.0,,,,
28403414,CHEMBL5736995,CHEMBL6020683,6.04,=,IC50,nM,913.0,CHEMBL203,IC50,nM,913.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4c(c3)CNC4)NN2)CC1,,
28403417,CHEMBL5736995,CHEMBL5792679,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CCN1Cc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)cc2C1,,
28403420,CHEMBL5736995,CHEMBL5879075,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CNC4)NN2)CC1,,
28403423,CHEMBL5736995,CHEMBL5990188,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CCN4)NN2)CC1,,
28403426,CHEMBL5736995,CHEMBL5827666,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4scnc4c3)NN2)CC1,,
28403429,CHEMBL5736995,CHEMBL5916404,7.89,=,IC50,nM,13.0,CHEMBL203,IC50,nM,13.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4ncsc4c3)NN2)CC1,,
28403432,CHEMBL5736995,CHEMBL5780557,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4sccc4c3)NN2)CC1,,
28403435,CHEMBL5736995,CHEMBL5778571,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4cccnc4c3)NN2)CC1,,
28403438,CHEMBL5736995,CHEMBL5763277,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,,
28403441,CHEMBL5736995,CHEMBL5853577,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C#N)CC4)NN3)c3cccc4ncsc34)cc12,,
28403444,CHEMBL5736995,CHEMBL5883991,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,,
28403447,CHEMBL5736995,CHEMBL5940893,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,,
28403450,CHEMBL5736995,CHEMBL5809860,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4nc(N)sc34)cc12,,
28403453,CHEMBL5736995,CHEMBL6003270,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,Cc1nc(F)ccc1[C@](O)(Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,,
28403456,CHEMBL5736995,CHEMBL5824924,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3Cl)cc12)c1ccccc1,,
28403459,CHEMBL5736995,CHEMBL5871844,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,,
28403462,CHEMBL5736995,CHEMBL5796361,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,,
28403465,CHEMBL5736995,CHEMBL5876875,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4=O)cc12,,
28403468,CHEMBL5736995,CHEMBL5886724,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CN1Cc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)c2C1=O,,
28403471,CHEMBL5736995,CHEMBL5873442,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,nM,16.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,,
28403474,CHEMBL5736995,CHEMBL5924696,6.16,=,IC50,nM,698.0,CHEMBL203,IC50,nM,698.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12,,
28403477,CHEMBL5736995,CHEMBL5805378,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403480,CHEMBL5736995,CHEMBL5805378,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403483,CHEMBL5736995,CHEMBL5814794,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4C5CN(C6COC6)CC54)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403486,CHEMBL5736995,CHEMBL5779576,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403489,CHEMBL5736995,CHEMBL5812367,7.60,=,IC50,nM,25.0,CHEMBL203,IC50,nM,25.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403492,CHEMBL5736995,CHEMBL5942555,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(CC(=O)O)NN3)c3ccc(F)nc3)cc12,,
28403495,CHEMBL5736995,CHEMBL5786339,7.64,=,IC50,nM,23.0,CHEMBL203,IC50,nM,23.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403498,CHEMBL5736995,CHEMBL5901440,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403501,CHEMBL5736995,CHEMBL5747445,7.82,=,IC50,nM,15.0,CHEMBL203,IC50,nM,15.0,,N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403504,CHEMBL5736995,CHEMBL5885640,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403507,CHEMBL5736995,CHEMBL5817731,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,,
28403510,CHEMBL5736995,CHEMBL5805378,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,,
28403513,CHEMBL5736995,CHEMBL5887910,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,,
28403516,CHEMBL5736995,CHEMBL6018511,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(NC(c3ccc(F)nc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,,
28403519,CHEMBL5736995,CHEMBL5876724,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,nM,16.0,,COc1c(Cl)cccc1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,,
28403522,CHEMBL5736995,CHEMBL5922274,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1NC1C2CC3CC(C2)CC1C3,,
28403525,CHEMBL5736995,CHEMBL5846978,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,COc1ccc(Nc2c(C#N)cnc3c(Cl)cc(N[C@@H](C4=CN(C5CC5)NN4)c4ccc(F)nc4)cc23)cc1Cl,,
28403528,CHEMBL5736995,CHEMBL5740900,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,CC[C@@H](Nc1c(C#N)cnc2c(OC)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403531,CHEMBL5736995,CHEMBL5998332,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,nM,12.0,,COc1cc(N[C@@H](C2=CN(C3CC3)NN2)c2ccc(F)nc2)cc2c(NCC(C)(C)C)c(C#N)cnc12,,
28403534,CHEMBL5736995,CHEMBL5747597,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CN1C=C([C@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2)NN1,,
28403537,CHEMBL5736995,CHEMBL5867757,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,N#CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403540,CHEMBL5736995,CHEMBL5939261,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3scnc3C)cc12)c1ccccc1,,
28403543,CHEMBL5736995,CHEMBL5870511,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,Cc1ncsc1C(Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2CC2)NN1,,
28403546,CHEMBL5736995,CHEMBL5850886,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12,,
28403549,CHEMBL5736995,CHEMBL5761989,7.36,=,IC50,nM,44.0,CHEMBL203,IC50,nM,44.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12,,
28403552,CHEMBL5736995,CHEMBL5758455,7.58,=,IC50,nM,26.0,CHEMBL203,IC50,nM,26.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,,
28403555,CHEMBL5736995,CHEMBL5916523,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403558,CHEMBL5736995,CHEMBL6048652,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,,,
28403561,CHEMBL5736995,CHEMBL5918532,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccn3nccc23)NN1,,
28403564,CHEMBL5736995,CHEMBL5837504,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,,
28403567,CHEMBL5736995,CHEMBL5889231,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(c4ccccc4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,,
28403570,CHEMBL5736995,CHEMBL6050339,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,nM,12.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3Cl)cc2c1Nc1cnc(F)c(F)c1,,
28403573,CHEMBL5736995,CHEMBL5860200,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(c4ccccc4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,,
28403576,CHEMBL5736995,CHEMBL5962327,7.17,=,IC50,nM,67.0,CHEMBL203,IC50,nM,67.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cnc(F)c(F)c3)cc2c1Nc1cnc(F)c(F)c1,,
28403579,CHEMBL5736995,CHEMBL5986548,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CNNN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,,
28403582,CHEMBL5736995,CHEMBL5926126,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,Cn1nccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,,
28403585,CHEMBL5736995,CHEMBL6036819,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc(F)nc3)cc2c1Nc1cnc(F)c(F)c1,,
28403588,CHEMBL5736995,CHEMBL5851650,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12,,
28403591,CHEMBL5736995,CHEMBL5820282,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc12,,
28403594,CHEMBL5736995,CHEMBL5862502,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,Cc1nc(Cl)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,,
28403597,CHEMBL5736995,CHEMBL5885768,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,Cc1ncsc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,,
